,Unnamed: 0,Name,Country,Brand,Categories,Tasting Notes,ABV,Base Ingredient,Years Aged,Rating,Rate Count,Price,Volume,Description
1874,4901,Wigle Rye Whiskey,United States,Wigle,"Rye Whiskey, Whiskey",,47.2%,,,5.0,1,$53.99,,
1875,4902,Wigle Single Barrel Straight Rye Whiskey,United States,Wigle,"Rye Whiskey, Whiskey",,50%,,4.0,5.0,1,$67.50,,"With this Whiskey, we continue our efforts to bring back a forgotten style of Rye Whiskey, Monongahela Rye, the gold standard of whiskey in 1800 and 1900s America.

We age our Single Barrel Straight Rye a minimum of 4 years in new charred 53 gallon oak barrels. Bottled from a single barrel at 100 proof this Rye has the traditional rye flavors of dried tart cherries and stone fruit.  These are complemented by deeper notes of caramel, chestnut, black tea and cedar, and rounded out with light vanilla, pepper, and apple. Mouthfeel is smooth, with a spicy pepper finish. What Scotch is to Scotland, this Monongahela Rye is to Western Pennsylvania.

Mash Bill: of 68% regional organic rye, 18% regional organic wheat and 14% organic malted barley.

Age: 4+ years

Barrels: Single 53 Gallon

50% ALC/VOL (100 Proof) | 750 mL"
1876,4905,291 American Whiskey,United States,Distillery 291,"American Whiskey, Bourbon, Whiskey","Banana, Bright, Floral, Fresh, Fruity, Grainy, Honey, Leather, Light, Melon, Smooth, Sweet, Toasty, Tropical Fruit, Woody",45%,"Barley, Corn, Rye",,5.0,1,$48.99,,"Our American is a  pre-prohibition style whiskey distilled in a copper pot still. Short-aged in toasted American white oak barrels for 5 months. Short aging brings fruit forward, while the copper still provides a fresh cut leather finish.

Made from corn, malted rye and malted barley mash.
45% Alc/Vol – 90 PROOF"
1877,4906,291 Colorado Rye Whiskey Small Batch,United States,Distillery 291,"Rye Whiskey, Whiskey","Apricot, Bold, Chocolate, Cinnamon, Dark Fruit, Dried Fruit, Earthy, Eucalyptus, Floral, Grainy, Green Apple, Herbal, Leather, Mint, Oak, Pepper, Pine, Rich, Smooth, Spicy, Strong, Sweet, Syrupy, Thick, Tobacco, Woody",50.8%,"Corn, Rye",,5.0,1,$74.99,,"291 Colorado Rye Whiskey made from rye malt, sour mash, distilled in a copper pot still, aged in American White Oak deep char barrels and finished with toasted Aspen Staves. San Francisco World Spirits Competition Double Gold winner.  American Whiskey Master award 2019.101.7 proof.


Picture the Wild West. Leather, Dirt Roads, Cowboys, Mountains, The Good, the Bad, and the Ugly, and most of all, Whiskey. A mash bill similar to our founders all-time favorite rye whiskeys. With the help of deep charred American white oak barrels and toasted aspen staves to finish, our whiskey is given a distinct Colorado flavor reminiscent of a time long passed."
1878,4907,291 Colorado Barrel Proof Single Barrel  Whiskey,United States,Distillery 291,"Rye Whiskey, Whiskey","Apple, Apricot, Balanced, Bold, Chocolate, Cinnamon, Dark Fruit, Dried Fruit, Earthy, Eucalyptus, Floral, Herbal, Intense, Leather, Mint, Oak, Pepper, Pine, Red Fruit, Spicy, Strong, Sweet, Syrupy, Thick, Tobacco, Woody",63.5%,"Corn, Rye",,5.0,1,$106.99,,"Our Barrel Proof Colorado Whiskey is an uncut version of our flagship. A high proof rye whiskey still smooth, yet with greater depth and character. Aged for one year in American white oak barrels and finished with charred aspen staves.

Made from malted rye & corn mash.
63.5% Alc/Vol – Approximately 127 PROOF"
1879,4908,291 Fresh Colorado Whiskey,United States,Distillery 291,"Whiskey, White Whiskey  Moonshine","Bright, Crisp, Floral, Fresh, Fruity, Grainy, Light, Smooth",45%,"Barley, Corn, Rye",,5.0,1,$40.74,,"Our Fresh is a small batch, un-aged whiskey distilled in a copper pot still. Developed as an American clear spirit for mixology, it has a distinct flavor for enhancing the traditional cocktail. Crafted to replace vodka, rum, or tequila.

Made from corn, malted rye and malted barley mash.
45% Alc/Vol – 90 PROOF"
1880,4909,291 Colorado Rye Whiskey White Dog,United States,Distillery 291,"Whiskey, White Whiskey  Moonshine","Bright, Crisp, Floral, Fresh, Grainy, Intense, Light, Spicy",50.8%,"Corn, Rye",,5.0,1,$0.00,,"Our White Dog is a small batch whiskey distilled in a copper pot still and aged in an American white oak barrel for less than two weeks- allowing the essence of the grains to be enjoyed and the distiller’s craft recognized. “The best White Dog ever tasted.” -ADI

Made from malted rye and corn mash.
50.8% Alc/Vol – 101.7 PROOF"
1881,4910,291 Colorado Bourbon Whiskey Small Batch,United States,Distillery 291,"Bourbon, Whiskey","Balanced, Banana, Bold, Caramel, Cherry, Cinnamon, Citrus, Dark Fruit, Dried Fruit, Earthy, Eucalyptus, Fruity, Herbal, Oak, Pepper, Pine, Red Fruit, Rich, Smooth, Spicy, Strong, Sweet, Thick, Vanilla, Woody",100%,"Barley, Corn, Rye",,5.0,1,$74.99,,"Our Colorado Bourbon is a one year, barrel-aged whiskey distilled in a copper pot still. Finished with charred, Colorado aspen staves. “…the honeycomb and molasses play their part, as does the rye amid the soft grains…” – Jim Murray’s Whisky Bible

Made from corn, malted rye, malted barley mash.
50.8% Alc/Vol – 100 PROOF"
1882,4911,291 Bad Guy Bourbon,United States,Distillery 291,"Bourbon, Whiskey","Apple, Apricot, Balanced, Berry, Bold, Bready, Caramel, Cherry, Chocolate, Cinnamon, Dark Fruit, Dried Fruit, Earthy, Eucalyptus, Floral, Herbal, Leather, Oak, Passionfruit, Pepper, Pine, Red Fruit, Rich, Smooth, Spicy, Stone Fruit, Strong, Sweet, Thick, Toasty, Tropical Fruit, Velvety, Woody",60%,"Barley, Corn, Rye, Wheat",,5.0,1,$100.50,,"Originally made as an experimental batch, Bad Guy is a wheated four-grain bourbon. It is our most award winning bourbon whiskey. Our most bold, rich, and complex whiskey, heavier on the sweet side, this bourbon is incredible, given its high proof.

Made from corn, malted wheat, malted rye and beech smoked barley mash.
Approximately 120 PROOF"
1883,4912,291 Colorado Barrel Proof Single Barrel  Bourbon Whiskey,United States,Distillery 291,"Bourbon, Whiskey","Balanced, Banana, Bold, Caramel, Cherry, Cinnamon, Citrus, Dark Fruit, Dried Fruit, Earthy, Eucalyptus, Fruity, Herbal, Intense, Leather, Oak, Pepper, Pine, Red Fruit, Rich, Spicy, Strong, Sweet, Thick, Vanilla, Woody",64%,"Barley, Corn, Rye",,5.0,1,$101.99,,"This uncut version on our Colorado Bourbon is a one year, barrel-aged whiskey distilled in a copper pot still. Finished with toasted, Colorado aspen staves and bottled at barrel proof, a high proof bourbon whiskey with greater depth and character.

Made from corn, malted rye and malted barley mash.
64% Alc/Vol – 127 PROOF"
1884,4913,Catskill Distilling Buckwheat Whiskey,United States,Catskill Distilling Company,"American Whiskey, Whiskey",,,,,5.0,1,$46.99,,"the one and only BUCKWHEAT  ""A new breed of American whiskey is born.""  This rare buckwheat spirit is 80% buckwheat, 20% small grains."
1885,4914,Catskill Wicked White Whiskey,United States,Catskill Distilling Company,"American Whiskey, Whiskey",,,,,5.0,1,$20.39,,"A devilishly different, six-grain spirit, an un-aged whiskey  that is unusually smooth and full of local grain flavor. Made from corn, wheat, buckwheat, rye, smoked corn, malt. A sophisticated moonshine—a tribute to our fearless forefathers who defied prohibition."
1886,4915,Catskill Fearless Wheat Whiskey,Dominican Republic,Catskill Distilling Company,"American Whiskey, Whiskey","Apple, Chocolate, Pear, Vanilla",45%,,,2.5,2,$41.16,,"80% wheat, 10% corn and 10% barley malt. Sour mash. Aged no less than 2 years in the new white American oak casks. Distilled with pure Catskill Mountain water and the finest locally grown New York red winter wheat. Aged on new Kentucky charred oak barrels. Tastes at once like pear, apple, french vanilla and honeysuckle but with a burst of spice and dark-chocolate covered oranges on the finish."
1887,4916,Catskill Distilling Defiant Rye,United States,Catskill Distilling Company,"Rye Whiskey, Whiskey",,42.5%,,,5.0,1,$36.95,,"Rye whiskey - the first whiskey to be distilled on this continent - became a defiant spirit in every sense during the Whiskey Rebellion of 1791, when the farmers who made it rebelled against our new government's attempt to tax it. It was this heroic act of defiance that forever defined and ensured our cherished right to protest. The tax eventually stood, but the rebels' spirit lives on in this Defiant Rye."
1888,4917,Catskill Straight Rye Whiskey,United States,Catskill Distilling Company,"Rye Whiskey, Whiskey","Caramel, Cinnamon, Leather, Vanilla",45%,,,5.0,1,$44.99,,"70% winter rye, 10% rye malt, 10% barley malt and 10% corn. Sour mash. Aged no less than 2 years in the new white American oak casks. Vanilla and maple aromas with a hint of caramel, custard and dried plums sustained by new wood, walnuts and molasses. 
The spicy quintet of cinnamon, caramel, leather, clove and nougat leads the palate loud and full while  vanilla,  dried  fruits  and  ripe  banana  are  complimenting each other in the background. A  clean  earthly  sensation  adds  balance  to  a  glimpse  of  toasted  oak  to  give  a  fresh  and  smooth finish."
1889,4918,Catskill Distilling Co. Most Righteous Bourbon,United States,Catskill Distilling Company,"Bourbon, Whiskey","Caramel, Vanilla",45%,,,5.0,1,$29.99,,"70% corn, 15% winter rye and 15% barley malt. Sour mash. Aged no less than 2 years in the new white American oak casks. Radiant topaz hue, elegantly, floral the smooth aroma of vanilla, caramel fudge and coconut invite the nose. A complex invasion of different flavors lead into a clean, refined and rich filled finish."
1890,4921,Tyronnell 15 Year Madeira Cask Finish Single Malt Irish Whiskey,Ireland,Tyrconnell,"American Whiskey, Whiskey",,46%,,,5.0,1,$99.99,,"This liquid is aged for 15 years in American White Oak ex bourbon barrels, then finished with an extra maturation in Madeira wine casks from the Madeira islands of Portugal, giving this unrivaled Irish whiskey unsurpassed richness and complexity.
Double Gold Medal – 2018 San Francisco World Spirits Competition.

The legend of The Tyrconnell was born in 1876, when R. M. Delamere entered his chestnut colt, Tyrconnell, in the prestigious National Produce Stakes horse race. Fortune found favor with Delamere that afternoon, as Tyrconnell bested horses and oddsmakers alike on his march to victory. The surprise victory captured the imagination of the assembled crowd, which included the Watts, a local family who had built a thriving whiskey distillery. They chose to commemorate the occasion by creating a limited edition, small batch whiskey that bore the name of their local champion."
1891,4922,Tyrconnell Original Single Malt Irish Whiskey,Ireland,Tyrconnell,"Irish Whiskey, Whiskey",,40%,,,5.0,1,$40.69,,"Tyrconnell Single Malt Irish Whiskey is an historic Irish whiskey brand from the 1900’s named after a horse that won a legendary race at odds of 100 to 1. Made from 100% malted barley in traditional copper pot stills Tyrconnell has a beautiful fresh, fruity bouquet with a smooth sweet taste and a delicate dry finish."
1892,4923,Tyconnell Sherry Cask Single Malt Irish Whiskey,Ireland,Tyrconnell,"Irish Whiskey, Whiskey",,46%,,,5.0,1,$79.99,,"Lots of rich sherry characters. Spicy and leathery aromas with touches of chocolate, creme caramel, dried fruits and exotic spices."
1893,4924,Tyrconnell 16 Year Oloroso & Moscatel Cask Finish Single Malt Irish Whiskey,Ireland,Tyrconnell,"Irish Whiskey, Whiskey",,46%,,,5.0,1,$99.99,,"This unique whiskey is aged 16 years in American White Oak ex-bourbon barrels before a victory lap in wine casks from the Andalucia region of southern Spain which were initially seasoned with Oloroso sherry before a second seasoning with Moscatel wine. 
The result has a unique sweetness and roundness – honeysuckle, champagne, and jasmine notes, with a nutty and caramelized taste precede a warm and dry finish with hints of grapefruit."
1894,4925,Tyrconnell 10 Year Madeira Cask Finish Single Malt Irish Whiskey,Ireland,Tyrconnell,"Irish Whiskey, Whiskey",,46%,,,5.0,1,$79.99,,Initially matured in ex-bourbon casks for 10 years and then finished for 6-8 months in Madeira casks. This imparts further complexity to the whiskey and exotic fruity notes.
1895,4926,Tyrconnell 10 Year Port Cask Finish Single Malt Irish Whiskey,Ireland,Tyrconnell,"Irish Whiskey, Whiskey",,46%,,,5.0,1,$79.99,,"Matured for 10 years before it’s transferred to old Port pipes for an additional 6-8 months. The port cask finish gives the whiskey a silky sweet taste of vine fruits, which combine with the honey and spice from the ex-bourbon cask matured malt whiskey."
1896,4927,Tyrconnell 10 Year Sherry Cask Finish Single Malt Irish Whiskey,Ireland,Tyrconnell,"Irish Whiskey, Whiskey",,46%,,10.0,5.0,1,$77.97,,"Initially matured in American oak casks for 10 years, this single malt is then finished in sherry casks for up to 18 months. The additional time in sherry casks imparts extra depth and flavour and typical sherry notes of gentle sweetness and spice."
1897,4928,The Tyrconnell Single Malt,Ireland,Tyrconnell,"Irish Whiskey, Whiskey",,,,,5.0,1,$52.49,,"Tyrconnell Single Malt Irish Whiskey is an historic Irish whiskey brand from the 1900’s named after a horse that won a legendary race when it had the odds against it.. Made from 100% malted barley in traditional copper pot stills Tyrconnell has a beautiful fresh, fruity bouquet with a smooth sweet taste and a delicate dry finish."
1898,4929,Bear Creek Wheat Whiskey,United States,Bear Creek Distillery,"American Whiskey, Whiskey",,45%,,,5.0,1,$49.49,,"BCD Wheat Whiskey is distilled one batch at a time from a wash of 100% organic whole wheat. Like our rye whiskey it is then matured in new American White Oak 30 gallon barrels. Once matured, each 30 gallon batch is down proofed to 90 proof and becomes its own batch. The mashing and distillation process remains the same batch to batch but having originated from a single barrel allows the whiskey to develop a slightly different flavor profile between batches. Enjoy as you will. Neat, iced, or mixed as a cocktail."
1899,4930,Bear Creek Rye Whiskey,United States,Bear Creek Distillery,"Rye Whiskey, Whiskey",,45%,,,5.0,1,$49.99,,"BCD Rye Whiskey is distilled one batch at a time from a wash of 100% organic dark rye and then matured in new American White Oak 30 gallon barrels. Once matured, each 30 gallon batch is down proofed to 90 proof and becomes its own unique batch. While each batch's flavor profile slightly differs, the process and attention to detail remains true, batch after batch, time and time again. Enjoy as you will. Neat, iced, or mixed as a cocktail. Makes a great Old Fashioned."
1900,4931,Bear Creek Straight Bourbon,United States,Bear Creek Distillery,"Bourbon, Whiskey",,45%,,,5.0,1,$53.00,,"Some say bourbon is king and in 2012 when we set out to build a craft distillery this is what we had in mind, BCD Straight Bourbon Whiskey. Mashed, fermented, distilled, and matured in house, we take great pride and care in producing our Straight Bourbon. Matured in 53 gallon American white oak barrels a minimum of 2 years, Colorado’s warm days and cool nights help shape the identity of this bourbon. Dark mahogany in color with spice and oak on the nose, followed up with a creamy mouth feel and flavors of cereal grains, spice, clove, and fruit all ending in a smooth bourbon finish."
1901,4932,Bear Creek Wheated Bourbon Whiskey,United States,Bear Creek Distillery,"Bourbon, Whiskey",,,,,5.0,1,$53.99,,"Shortly after we began barreling what would become BCD Straight Bourbon we decided to barrel a second bourbon using our original bourbon recipe but replacing the dark rye in the mash bill with whole wheat. By no means an original idea but we’re glad we tried it and we think you’ll be glad we did as well. BCD Wheated Bourbon is fermented and distilled with the same care as our Straight Bourbon but is then matured in 30 gallon American white oak barrels. Once hatched our Wheated Bourbon holds a dark mahogany color, and the aromas of vanilla, oak and caramel. On the palate it is slightly sweet with flavors of caramel and fruit followed with a smooth bourbon finish.

STATISTICS
Mash bill: Corn, wheat, malted barley
Bottle size: 750ml
Proof: 90"
1902,4937,Sweet Sippin’ Canadian Maple Whiskey,Canada,Highwood Distillers,"Canadian Whisky, Whiskey",,22%,,,5.0,1,$9.99,,"A Sippin' liquor that would surpass the stringent demands of Whisky lovers was the goal, and we’ve done it! To our best Canadian rye whisky we add Canada's finest maple syrup and that's it, no additives or preservatives!"
1903,4938,Highwood Pure Canadian Rye Whisky,Canada,Highwood Distillers,"Canadian Whisky, Whiskey",,40%,Wheat,5.0,5.0,1,,,"After distilling from Canadian prairie rye and wheat, Highwood's master blender sources our clean natural water then, without any additives, places the spirit in charred oak barrels where its flavour is enriched by the aging process. Years later, after verifying the flavour and body have mellowed to perfection; Highwood’s Canadian Rye Whisky is bottled for your enjoyment."
1904,4939,Ninety Canadian Whiskey 20 Year,Canada,Highwood Distillers,"Canadian Whisky, Whiskey",,45%,,20.0,5.0,1,$49.53,,"After 20 years in charred oak barrels, we have drawn and blended from our cherished reserves to present the most discerning of whiskies. Expect a smooth, luxurious depth of flavour rich in oak, spices, and a light fruit sweetness."
1905,4940,Highwood Canadian Rye Whisky,Canada,Highwood Distillers,"Rye Whiskey, Whiskey",,40%,Rye,,5.0,1,$35.10,,"After distilling from Canadian prairie rye and wheat, Highwood's master blender sources our clean natural water then, without any additives, places the spirit in charred oak barrels where its flavour is enriched by the aging process. Years later, after verifying the flavour and body have mellowed to perfection; Highwood’s Canadian Rye Whisky is bottled for your enjoyment."
1906,4941,Highwood Distillers Century Reserve Custom Blend Rye Whisky,Canada,Highwood Distillers,"Rye Whiskey, Whiskey",,40%,,,5.0,1,$32.99,,
1907,4945,Fireball Cinnamon Whisky,United States,Fireball,"Flavored Whiskey, Whiskey",,33%,,,4.9,984,$19.50,750ml,"Fireball Cinnamon Whisky needs no introduction.  Just imagine what it feels like to stand face-to-face with a fire-breathing dragon who just ate a whisky barrel full of spicy cinnamon. Tastes like heaven, burns like hell. What happens next is up to you.

What you have here is smooth whisky with a fiery kick of red hot cinnamon.  Fireball Whisky is best enjoyed straight up as an ice-cold shot. For another way to ignite your nite, try it with your favorite mixer – cola, ginger beer, hard cider, cranberry, etc.  Fireball makes anything taste good!"
1908,4946,Fireball Sleeve,United States,Fireball,"Flavored Whiskey, Whiskey",,33%,,,4.5,42,$30.79,,"Fireball Cinnamon Whisky needs no introduction.  Just imagine what it feels like to stand face-to-face with a fire-breathing dragon who just ate a whisky barrel full of spicy cinnamon. Tastes like heaven, burns like hell. What happens next is up to you.

What you have here is smooth whisky with a fiery kick of red hot cinnamon.  Fireball Whisky is best enjoyed straight up as an ice-cold shot. For another way to ignite your nite, try it with your favorite mixer – cola, ginger beer, hard cider, cranberry, etc.  Fireball makes anything taste good!"
1909,4947,Fireball Party Bucket,United States,Fireball,"Flavored Whiskey, Whiskey",,33%,,,5.0,24,$19.99,,"Fireball Cinnamon Whisky needs no introduction.  Just imagine what it feels like to stand face-to-face with a fire-breathing dragon who just ate a whisky barrel full of spicy cinnamon. Tastes like heaven, burns like hell. What happens next is up to you.

What you have here is smooth whisky with a fiery kick of red hot cinnamon.  Fireball Whisky is best enjoyed straight up as an ice-cold shot. For another way to ignite your nite, try it with your favorite mixer – cola, ginger beer, hard cider, cranberry, etc.  Fireball makes anything taste good!"
1910,4948,Fireball Firebox,United States,Fireball,"Flavored Whiskey, Whiskey",,33%,,,5.0,7,$43.09,,"Fireball Cinnamon Whisky needs no introduction.  Just imagine what it feels like to stand face-to-face with a fire-breathing dragon who just ate a whisky barrel full of spicy cinnamon. Tastes like heaven, burns like hell. What happens next is up to you.

What you have here is smooth whisky with a fiery kick of red hot cinnamon.  Fireball Whisky is best enjoyed straight up as an ice-cold shot. For another way to ignite your nite, try it with your favorite mixer – cola, ginger beer, hard cider, cranberry, etc.  Fireball makes anything taste good!"
1911,4949,Fireball Carrier,United States,Fireball,"Flavored Whiskey, Whiskey",,33%,,,5.0,6,$6.26,,"Fireball Cinnamon Whisky needs no introduction.  Just imagine what it feels like to stand face-to-face with a fire-breathing dragon who just ate a whisky barrel full of spicy cinnamon. Tastes like heaven, burns like hell. What happens next is up to you.

What you have here is smooth whisky with a fiery kick of red hot cinnamon.  Fireball Whisky is best enjoyed straight up as an ice-cold shot. For another way to ignite your nite, try it with your favorite mixer – cola, ginger beer, hard cider, cranberry, etc.  Fireball makes anything taste good!"
1912,4950,Fireball Peel & Party Shots,United States,Fireball,"Flavored Whiskey, Whiskey",,33%,,,5.0,5,$6.99,,"Fireball Cinnamon Whisky needs no introduction.  Just imagine what it feels like to stand face-to-face with a fire-breathing dragon who just ate a whisky barrel full of spicy cinnamon. Tastes like heaven, burns like hell. What happens next is up to you.

What you have here is smooth whisky with a fiery kick of red hot cinnamon.  Fireball Whisky is best enjoyed straight up as an ice-cold shot. For another way to ignite your nite, try it with your favorite mixer – cola, ginger beer, hard cider, cranberry, etc.  Fireball makes anything taste good!"
1913,4951,Fireball Cinnamon Whisky Anti-Valentine’s Day Pack,United States,Fireball,"Flavored Whiskey, Whiskey",,33%,,,5.0,1,$13.99,,"Leave it to Fireball to take a corporate holiday and turn it on its head with a “cupid is stupid” heart shaped box pre-packed with 10pk 50mls. After all, chocolate is for amateurs.

Fireball Cinnamon Whisky needs no introduction.  Just imagine what it feels like to stand face-to-face with a fire-breathing dragon who just ate a whisky barrel full of spicy cinnamon. Tastes like heaven, burns like hell. What happens next is up to you.

What you have here is smooth whisky with a fiery kick of red hot cinnamon.  Fireball Whisky is best enjoyed straight up as an ice-cold shot. For another way to ignite your nite, try it with your favorite mixer – cola, ginger beer, hard cider, cranberry, etc.  Fireball makes anything taste good!"
1914,4952,Fireball Collector’s Edition Cinnamon Whiskey,United States,Fireball,"Flavored Whiskey, Whiskey",,33%,,,5.0,1,$17.99,,
1915,4953,THE WHISTLER Irish Honey,Ireland,The Whistler,"Flavored Whiskey, Whiskey","Caramel, Honey, Vanilla",33%,Corn,,5.0,1,$29.42,,"Opens with a healthy Whiskey influence, followed by incredibly creamy vanilla, butterscotch, and caramel with honey and candied almonds on the end. Natural honey added from the families bee farm managed by Marie Cooney. A true family company! Great with lemonade, as an old fashioned (skip the sugar cube) or as a chilled shot."
1916,4954,THE WHISTLER Double Oaked Irish Whiskey,Ireland,The Whistler,"Irish Whiskey, Whiskey","Caramel, Citrus, Spicy, Vanilla, Woody",40%,"Barley, Corn",3.0,5.0,1,$33.72,,"Irish family owned and operated.  This Whiskey combines single grain and single malt whiskies aged in ex bourbon barrels, married in Oloroso Sherry barrels for added complexity offers honey and creamy vanilla come to the fore with light oak spices followed by zesty citrus peel. A deliciously drinkable whiskey! Great with Ginger Ale, or in an Irish mule as well!"
1917,4955,The Whistler Irish Whiskey 7 Year,Ireland,The Whistler,"Irish Whiskey, Whiskey",,,,7.0,5.0,1,$62.99,,"Dry, slightly tannic, citrus sweetness, slight pepperiness tied with hints of red berries rome the nose. Rated top single malt under 12YO in 2020 World  Whiskies Awards. Limited time offer."
1918,4956,THE WHISTLER Oloroso Sherry Cask Finish,Ireland,The Whistler,"Irish Whiskey, Whiskey","Banana, Caramel, Dried Fruit, Minerality, Pear, Vanilla, Woody",43%,"Barley, Corn",5.0,5.0,1,$31.57,,"Sixty five percent single grain whiskey aged in ex bourbon barrel and 35% single malt whiskey aged in ex bourbon barrels married together in Oloroso Sherry casks for one year. Bergamot orange, mouth coating nougat, a slight minerally, tied together with a hint of coconut, banana and pear note. Finishes with the dried fruits, and spice of the sherry barrel."
1919,4957,The Whistler Irish Whiskey Calvados Cask Finish,Ireland,The Whistler,"Irish Whiskey, Whiskey","Apple, Caramel, Cinnamon",46%,"Corn, Wheat",4.0,5.0,1,$41.99,,"A limited edition collaboration between Boann Distillery & world renowned Calvados producer “Chateau du Breuil”

Boann filled nine 400 liter casks which previously were used to mature Calvados in Normandy.

These casks were filled with The Whistler premium blend of whiskeys (35% single malt, and 65% grain), each aged four years in ex-bourbon barrels and finished in the Calvados casks for a minimum of 15 months.

Fresh zesty apple, creamy toffee, hints of cinnamon, apricot & baked caramelized apple and fantastic velvety whiskey!

3,000 bottle production"
1920,4958,The Whistler Irish Whiskey 10 Year,Ireland,The Whistler,"Irish Whiskey, Whiskey",,,,10.0,5.0,1,$50.52,,The Whistler 10 Year Old is a great tasting single malt with lots of sherry cask character. This has to rank as one of our favourite new releases in 2016. The salty/savoury/fruity character that has been brought on by a finishing period in oloroso wood give this an extra dimension of complexity. This is a seriously good whiskey!
1921,4959,The Whistler Irish Whiskey 5 Year,Ireland,The Whistler,"Irish Whiskey, Whiskey",,,,5.0,5.0,1,$36.99,,
1922,4961,Lone Star 1835 Texas Limited Reserve Bourbon Whiskey,United States,1835 Lone Star,"Bourbon, Whiskey",,45%,,,5.0,2,$83.99,,Oak vanilla peanuts and raisins taste: honey allspice leather and mint body: thin finish: a very clean black pepper burn that lingers only slightly personality: janis joplin 45% abv 90 proof impression: a great texas whiskey. The nose is reminiscent of a classic kentucky whiskey and the palatal experience is smooth and easy to drink. Even though it starts out on a sweet note it finishes well with a bit of black pepper and mint.
1923,4962,1835 Lone Star Apple Pie Bourbon,United States,1835 Lone Star,"Flavored Whiskey, Whiskey",,,,,5.0,1,$28.41,,
1924,4963,1835 Lone Star Cinnamon Bourbon,United States,1835 Lone Star,"Flavored Whiskey, Whiskey",,,,,5.0,1,$28.41,,
1925,4964,1835 Lone Star Cherry Bourbon,United States,1835 Lone Star,"Flavored Whiskey, Whiskey",,,,,5.0,1,$28.41,,
1926,4969,Pierside Honey Whiskey,United States,Surf City Still Works,"Flavored Whiskey, Whiskey","Caramel, Honey, Smooth, Vanilla",40%,"Corn, Rye",,5.0,1,$43.99,,"A twist on our classic Pierside Bourbon, this whiskey is an inspired blend of honey and bourbon whiskey infused with orange peel, cinnamon and clove. Poured over ice, it’s an Old Fashioned right out of the bottle."
1927,4970,Pierside Bourbon Whiskey,United States,Surf City Still Works,"Bourbon, Whiskey","Balanced, Smooth, Sweet",45%,,,5.0,1,$36.99,,"Single batch bourbon whiskey, distilled to be extremely smooth with a pleasant hint of sweet corn and just a little spice derived from rye grains."
1928,4971,Pacific Reserve,United States,Surf City Still Works,"Bourbon, Whiskey","Caramel, Intense, Nutty, Round, Smooth, Strong, Vanilla",55%,"Barley, Corn, Rye",,5.0,1,$69.99,,"Bottled at cask strength, this single barrel bourbon whiskey has notes of brown sugar and maple with a hint of toasted oak finish. When proofed down with distilled water or a block of ice, rich vanilla flavors open up which are lovely to sip on."
1929,4977,Knappogue Castle 12 Year Single Malt Irish Whiskey,Ireland,Knappogue Castle,"Irish Whiskey, Whiskey",,40%,,122.0,5.0,1,$47.99,,"Single malts are the royalty of whiskeys, and Knappogue Castle adds an Irish single malt to this exclusive club. Our single malt vintages are distilled in copper pot stills using only malted barley, aged in oak casks, then bottled according to the year of distillation. To preserve the integrity of our vintages, a limited number of the finest casks are selected."
1930,4978,Knappogue Irish Single Malt 16 Year,Ireland,Knappogue Castle,"Irish Whiskey, Whiskey",,40%,,16.0,5.0,1,$91.99,,
1931,4979,Knappogue Castle Irish Whiskey Single Malt 14 Year,Ireland,Knappogue Castle,"Irish Whiskey, Whiskey",,46%,,14.0,5.0,1,$64.99,,"is a brand of premium single malt Irish whiskey produced by Castle Brands Inc. It is one of the few independent bottlings of Irish whiskey currently available on the market. The brand is named for historic Knappogue Castle in County Clare, Ireland, originally built by Clan MacNamara in 1467. Knappogue Castle is known for bottling one of the oldest and rarest known Irish whiskies, Knappogue Castle 1951, a pot still whiskey produced at the now-defunct B. Daly Distillery"
1932,4980,Knappogue Irish Single Malt 17 Year,Ireland,Knappogue Castle,"Irish Whiskey, Whiskey",,40%,,17.0,5.0,1,$96.14,,
1933,4981,Knappogue Castle Marsala Cask Finish Irish Whiskey 12 Year,Ireland,Knappogue Castle,"Irish Whiskey, Whiskey",,46%,Barley,12.0,5.0,1,$89.99,,"The Knappogue Castle Cask Finish Series is a range of single malts finished in the finest wine casks. The Marco De Bartoli limited release is matured in bourbon barrels for a minimum of 12 years, then further aged in casks from the renowned Marsala Winery. Made exclusively from malted barley, distilled in copper pot stills, this expression is non-chill filtered and bottled at 92 proof.

On the nose, there are notes of mix of dried fruit, mocha, and vanilla. On the palate, the taste is juicy, savory and light, leading to fruity notes."
1934,4982,Knappogue 1991 Irish Whiskey,Ireland,Knappogue Castle,"Irish Whiskey, Whiskey",,40%,,,5.0,1,$33.99,,"Knappogue Castle announces the first time release of its 12 Year Old Single Malt Irish Whiskey. A new package design reflects the change from vintage dating to age designation. As the original vintage dated whiskey, Knappogue is undertaking this change to bring greater clarity to the age of the product."
1935,4983,Knappogue Castle 1994 Irish Whiskey,Ireland,Knappogue Castle,"Irish Whiskey, Whiskey",,40%,,,5.0,1,$55.49,,
1936,4984,Knappogue Castle 1951 Irish Whiskey,United Kingdom,Knappogue Castle,"Irish Whiskey, Whiskey",,,,,5.0,1,$2109.00,,"Knappogue Castle 1951 is one of the oldest and rarest commercially available Irish whiskeys on the planet. This highly distinctive whiskey was distilled in 1951 and aged in sherry casks for 36 years. Boasting an impressive display of flavor profiles, rich with notes of soft honey, ripe greengages, clean barley and oats. It’s about as complex and beguiling as Irish whiskey gets. Sought after the world over, Knappogue Castle 1951 is a treat only a fortunate few are lucky enough to taste."
